user_id,post_id,author_id,age_group,gender,location,professional_field,experience_years,education,network_size,previous_interactions,post_topic,content_type,engagement,author_user_similarity,topic_similarity,post_age_hours,author_experience,author_network_size,network_distance,interaction_probability,interaction
U1282,P01775,A1737,26-35,Male,Mumbai,Business,1.0,Bachelors,213,20,Leadership,Job Opportunity,0.3149,0.7071,0.7856,1.4,6.5,218,2,0.7333,1
U0210,P03951,A1822,26-35,Male,Ahmedabad,Engineering,7.8,Bachelors,161,21,Finance,Text,0.3027,0.7011,0.6198,1.3,0.7,1781,4,0.6225,1
U2527,P02878,A0598,46-55,Male,Ahmedabad,Computer Science,1.5,Bachelors,329,19,Leadership,Article,0.3801,0.5637,0.5492,7.2,2.3,831,2,0.5656,1
U0377,P01197,A1475,46-55,Male,Delhi,Other,4.1,Masters,220,22,Machine Learning,Text,0.1022,0.8451,0.7022,6.3,4.7,1233,4,0.6658,1
U1472,P00034,A0036,18-25,Male,Kolkata,Design,1.0,Masters,538,26,Leadership,Text,0.7329,0.2393,0.6331,10.7,6.7,293,4,0.5104,1
U0336,P01969,A0713,26-35,Male,Bengaluru,HR,2.3,Bachelors,153,31,Software,Article,0.309,0.4703,0.3122,1.8,3.7,761,4,0.4417,0
U2726,P04591,A0814,36-45,Female,Other,Computer Science,9.5,Bachelors,62,15,Leadership,Article,0.2319,0.8477,0.6,39.6,4.4,429,5,0.5195,0
U1111,P02854,A1649,18-25,Male,Other,Finance,3.3,Bachelors,228,22,AI,Job Opportunity,0.5743,0.7502,0.5958,4.6,9.5,318,3,0.7129,0
U1998,P00849,A1673,26-35,Male,Pune,Engineering,1.1,PhD,173,14,Leadership,Image,0.0675,0.552,0.8227,16.2,6.0,412,1,0.5803,1
U2095,P00707,A0658,46-55,Female,Mumbai,Computer Science,0.3,PhD,164,10,Design,Article,0.1488,0.933,0.491,71.8,4.8,876,4,0.4169,1
U1753,P02642,A1978,46-55,Male,Other,Engineering,13.3,Bachelors,277,17,Finance,Article,0.4862,0.6063,0.2715,81.4,2.6,442,5,0.2943,0
U1325,P03661,A1637,26-35,Male,Chennai,Data Science,4.4,Masters,238,14,Machine Learning,Video,0.1022,0.5339,0.8522,11.9,2.2,365,2,0.5798,1
U2452,P04389,A1954,36-45,Female,Mumbai,Other,3.1,Bachelors,194,23,Data Science,Image,0.5137,0.6604,0.6797,121.9,1.3,862,3,0.4846,0
U1389,P02449,A0960,46-55,Female,Mumbai,Computer Science,2.9,Masters,140,13,AI,Text,0.4632,0.4631,0.5891,43.2,1.6,258,3,0.4278,0
U1774,P04265,A0418,46-55,Male,Other,Design,7.1,Bachelors,78,20,Leadership,Article,0.3577,0.3746,0.4806,34.4,1.1,216,1,0.4374,1
U1285,P02289,A1945,46-55,Female,Other,Computer Science,0.9,Bachelors,299,22,Machine Learning,Article,0.3284,0.1163,0.6805,122.9,3.7,107,3,0.1832,0
U2338,P02954,A0036,26-35,Female,Mumbai,Marketing,7.8,Bachelors,241,16,Software,Job Opportunity,0.5901,0.8111,0.9065,20.7,2.0,506,3,0.8047,1
U0147,P04545,A1176,26-35,Female,Kolkata,Data Science,0.9,Masters,393,11,Data Science,Job Opportunity,0.223,0.4741,0.9328,0.1,3.4,607,2,0.5972,0
U2530,P04857,A0848,36-45,Female,Delhi,Design,2.3,Masters,215,19,Software,Article,0.0694,0.5324,0.4535,62.9,7.3,488,3,0.2994,1
U1843,P04946,A0904,18-25,Male,Mumbai,Data Science,2.0,Bachelors,264,23,Machine Learning,Article,0.2204,0.1389,0.9343,24.7,2.0,436,4,0.418,0
U0409,P00768,A0182,18-25,Male,Hyderabad,Engineering,5.4,Bachelors,664,19,Career,Article,0.2996,0.4245,0.1479,77.7,7.4,434,4,0.1823,0
U0911,P02033,A1852,36-45,Male,Chennai,Computer Science,6.0,Bachelors,302,14,AI,Video,0.2134,0.5098,0.8635,28.3,4.5,1218,3,0.5449,1
U0725,P01584,A1692,18-25,Female,Bengaluru,Design,9.0,Masters,111,14,Career,Job Opportunity,0.2472,0.8971,0.8999,6.8,11.1,72,3,0.7833,1
U0958,P02418,A0888,26-35,Female,Pune,Computer Science,4.2,Bachelors,89,21,Career,Text,0.4102,0.5298,0.5342,17.3,2.2,227,5,0.4567,0
U2666,P01057,A1886,36-45,Female,Hyderabad,Engineering,3.4,Bachelors,152,20,AI,Image,0.0614,0.7808,0.3543,8.1,4.7,914,4,0.452,1
U2177,P02141,A1943,26-35,Male,Hyderabad,Finance,3.2,Bachelors,183,23,Machine Learning,Article,0.4725,0.7102,0.6263,68.7,12.1,220,2,0.6127,1
U2727,P00114,A0152,36-45,Female,Other,Marketing,14.1,Masters,186,16,Data Science,Text,0.1786,0.4799,0.3397,36.0,12.8,133,3,0.316,0
U1512,P01170,A0904,18-25,Male,Pune,HR,3.2,Masters,369,13,Data Science,Text,0.5986,0.5878,0.6347,22.1,12.8,254,2,0.6214,1
U0099,P04494,A1383,18-25,Male,Hyderabad,Design,5.7,Bachelors,175,11,Machine Learning,Job Opportunity,0.6305,0.6609,0.7907,23.3,4.9,671,2,0.7138,1
U1096,P01678,A1632,26-35,Male,Delhi,Engineering,2.4,Bachelors,31,14,Software,Text,0.2092,0.3277,0.7028,10.5,4.3,343,5,0.3494,0
U2995,P04988,A0875,26-35,Female,Bengaluru,Computer Science,6.4,Masters,192,17,Design,Video,0.1513,0.0654,0.5005,84.8,5.2,270,4,0.1326,0
U1833,P04055,A1777,26-35,Female,Mumbai,Data Science,4.0,Bachelors,30,19,Finance,Text,0.2395,0.107,0.9208,24.1,8.8,100,2,0.4405,1
U0827,P02828,A1384,26-35,Male,Mumbai,Business,10.2,Masters,558,24,Finance,Article,0.261,0.2751,0.8239,8.8,10.2,331,3,0.5529,1
U1141,P03973,A1802,26-35,Male,Bengaluru,Computer Science,3.4,Bachelors,325,20,Data Science,Text,0.3836,0.4074,0.4044,16.5,6.3,502,2,0.4423,0
U0012,P03326,A0611,46-55,Female,Chennai,Engineering,5.8,Bachelors,997,16,Finance,Text,0.5644,0.2141,0.3667,7.3,6.9,248,3,0.3398,0
U0402,P01277,A1194,46-55,Female,Delhi,Engineering,3.9,Bachelors,215,21,Leadership,Image,0.434,0.5098,0.7553,4.5,4.2,292,2,0.666,0
U1303,P02527,A0332,36-45,Female,Ahmedabad,Design,9.6,Masters,363,20,Marketing,Article,0.27,0.4821,0.706,27.7,1.9,394,2,0.5498,0
U0527,P02823,A0831,56+,Male,Delhi,Marketing,3.0,Bachelors,189,13,Leadership,Job Opportunity,0.1465,0.9135,0.1549,70.7,4.3,535,3,0.3355,0
U1215,P01166,A0082,18-25,Female,Kolkata,Engineering,4.4,Bachelors,135,19,Design,Article,0.4387,0.5241,0.3742,140.0,13.4,408,2,0.251,0
U1369,P04655,A1890,18-25,Male,Other,Marketing,6.0,Bachelors,296,17,Leadership,Text,0.1956,0.3086,0.8765,7.5,9.3,121,3,0.4953,0
U2507,P03864,A0371,56+,Male,Pune,Marketing,9.3,Bachelors,677,11,Machine Learning,Video,0.3092,0.6112,0.7123,32.6,3.7,343,3,0.548,0
U2858,P03293,A0199,26-35,Male,Other,Design,2.3,PhD,153,19,Software,Article,0.2718,0.761,0.5594,11.7,17.8,637,2,0.6266,0
U2383,P01862,A1355,18-25,Female,Mumbai,Marketing,11.2,Masters,227,14,Career,Text,0.4042,0.9456,0.7972,8.6,9.1,220,2,0.8208,1
U0649,P03483,A1575,36-45,Male,Other,Data Science,2.6,Masters,209,14,Design,Text,0.5072,0.2069,0.6523,15.7,4.9,770,3,0.3882,0
U0774,P01451,A0283,46-55,Female,Other,Design,5.7,Masters,122,14,Data Science,Job Opportunity,0.409,0.5384,0.0999,138.7,7.7,138,1,0.1752,1
U0728,P03501,A1357,18-25,Male,Delhi,Data Science,5.1,Diploma,153,15,Marketing,Text,0.3669,0.4428,0.7289,25.4,2.6,453,2,0.5415,1
U2266,P02142,A1594,18-25,Male,Other,Computer Science,15.3,Masters,94,11,Marketing,Article,0.2099,0.8139,0.7931,48.3,5.9,207,3,0.6278,0
U2995,P00615,A0213,26-35,Female,Bengaluru,Computer Science,6.4,Masters,192,17,Software,Image,0.2148,0.6347,0.7676,1.7,6.8,184,3,0.6408,1
U0170,P03693,A0193,56+,Female,Chennai,Data Science,1.8,Bachelors,225,18,Data Science,Job Opportunity,0.2107,0.7594,0.4308,38.8,12.7,115,1,0.5303,0
U2938,P00306,A0594,18-25,Male,Mumbai,Other,8.7,Masters,186,16,Software,Article,0.5084,0.7938,0.5252,27.9,2.0,81,3,0.6519,1
U1915,P02287,A1700,18-25,Male,Other,Business,1.5,Bachelors,565,28,Marketing,Job Opportunity,0.1559,0.5328,0.3884,2.7,5.9,365,2,0.4851,1
U1385,P00032,A0632,56+,Female,Mumbai,Engineering,8.9,PhD,196,19,Marketing,Video,0.4895,0.4315,0.3412,4.6,9.7,852,4,0.4192,0
U2266,P00780,A0777,18-25,Male,Other,Computer Science,15.3,Masters,94,11,Leadership,Article,0.3607,0.493,0.1686,111.7,4.0,126,2,0.1991,1
U1447,P02444,A0233,46-55,Male,Hyderabad,Business,16.2,Diploma,242,11,AI,Article,0.5175,0.4098,0.9781,56.8,5.5,161,2,0.6219,0
U1067,P01845,A0248,26-35,Male,Chennai,Finance,4.4,Bachelors,223,19,Leadership,Job Opportunity,0.618,0.4958,0.4572,3.3,2.0,317,4,0.5187,0
U1697,P03507,A0465,18-25,Male,Bengaluru,Marketing,4.3,Bachelors,297,14,Data Science,Article,0.4448,0.5598,0.7499,20.0,9.5,253,2,0.6369,1
U2467,P03877,A1285,46-55,Female,Bengaluru,Finance,6.1,Bachelors,153,16,Career,Video,0.3295,0.3852,0.3411,10.5,6.2,350,3,0.3497,0
U2178,P00043,A1431,46-55,Male,Hyderabad,Engineering,4.6,Diploma,304,19,Career,Article,0.4213,0.363,0.8823,29.0,13.5,607,3,0.5635,1
U1576,P03514,A1760,18-25,Male,Other,Engineering,7.6,Masters,298,19,Data Science,Image,0.4237,0.2359,0.6593,46.3,3.0,71,5,0.3146,0
U2969,P04882,A0790,26-35,Female,Other,Marketing,0.9,Bachelors,301,15,Finance,Article,0.4086,0.5444,0.674,5.2,2.2,144,2,0.583,0
U2206,P01976,A0711,26-35,Male,Bengaluru,Computer Science,3.9,Masters,127,22,Software,Job Opportunity,0.1056,0.5533,0.4498,100.3,4.0,117,3,0.2854,1
U0943,P02350,A1634,18-25,Male,Pune,HR,1.1,Bachelors,256,15,Data Science,Text,0.4111,0.544,0.2402,53.5,13.7,137,4,0.2758,1
U2305,P04019,A0310,26-35,Male,Kolkata,HR,1.4,Masters,229,18,Software,Video,0.3669,0.2122,0.5709,24.4,0.5,49,3,0.331,1
U1091,P02693,A0005,18-25,Male,Pune,Engineering,6.8,Bachelors,316,12,Design,Job Opportunity,0.6505,0.5846,0.4445,3.0,4.0,199,1,0.6302,0
U1355,P01457,A0649,46-55,Female,Pune,Marketing,2.6,Masters,350,17,Software,Text,0.7367,0.1398,0.6171,32.9,6.6,67,3,0.393,1
U2078,P02300,A1236,18-25,Male,Delhi,Marketing,9.9,Bachelors,241,16,Design,Image,0.37,0.5512,0.7113,68.8,9.9,1104,1,0.5595,0
U0840,P04304,A1192,26-35,Male,Other,Other,0.9,PhD,214,23,Software,Text,0.4036,0.3708,0.7988,18.8,9.0,137,2,0.5776,1
U1628,P02332,A1906,18-25,Male,Other,Computer Science,2.9,Masters,530,19,Leadership,Image,0.6677,0.7273,0.3853,27.5,3.5,265,2,0.6186,1
U0958,P00164,A1062,26-35,Female,Pune,Computer Science,4.2,Bachelors,89,21,Finance,Video,0.4426,0.354,0.5555,2.4,8.7,410,1,0.5463,1
U1625,P02115,A1844,26-35,Male,Bengaluru,Marketing,1.2,Bachelors,101,24,Software,Video,0.073,0.5715,0.3364,3.1,4.2,100,4,0.3885,0
U2692,P01841,A0833,26-35,Male,Bengaluru,Engineering,17.9,PhD,277,17,Software,Image,0.3692,0.2941,0.5253,23.4,2.1,919,3,0.4224,1
U2343,P03099,A1499,36-45,Female,Chennai,Data Science,2.5,Bachelors,327,29,Machine Learning,Text,0.4563,0.5556,0.7235,3.1,5.3,194,3,0.689,1
U1983,P04485,A0787,46-55,Male,Other,Computer Science,3.8,Bachelors,151,23,Software,Text,0.2268,0.3348,0.5522,1.9,9.8,73,2,0.4512,0
U0340,P03690,A1179,46-55,Male,Chennai,Data Science,7.1,Masters,95,17,AI,Job Opportunity,0.3517,0.3265,0.7315,70.0,5.3,254,1,0.4385,0
U2437,P04914,A0209,26-35,Female,Bengaluru,Data Science,0.4,Masters,191,14,AI,Video,0.3846,0.7956,0.7663,10.8,10.8,189,2,0.7266,1
U1481,P02159,A1420,26-35,Male,Pune,Other,14.3,Bachelors,488,17,Design,Article,0.1529,0.2185,0.2154,82.8,14.6,198,2,0.1595,0
U2106,P02707,A1543,36-45,Male,Mumbai,Computer Science,3.9,PhD,247,28,Data Science,Text,0.7112,0.213,0.5418,30.7,2.1,392,2,0.5137,0
U2011,P00535,A0751,18-25,Male,Other,Design,1.3,Masters,192,27,AI,Video,0.1915,0.5944,0.7055,12.3,6.6,714,3,0.5976,1
U0980,P03666,A0831,18-25,Female,Chennai,Computer Science,8.8,Masters,104,22,Leadership,Article,0.5215,0.6597,0.6617,58.6,1.0,615,2,0.6386,0
U2884,P00576,A1762,26-35,Female,Mumbai,Other,4.8,Bachelors,604,17,Career,Text,0.4254,0.6676,0.5412,59.1,3.4,643,4,0.4702,0
U1905,P02071,A0293,26-35,Female,Other,Data Science,0.9,Bachelors,109,19,Software,Article,0.3835,0.3163,0.4667,44.4,3.5,452,1,0.3565,0
U1580,P00110,A1983,46-55,Male,Bengaluru,Computer Science,2.9,Bachelors,492,15,Finance,Image,0.5671,0.4513,0.7215,6.0,4.1,817,3,0.6043,0
U1303,P03558,A0814,36-45,Female,Ahmedabad,Design,9.6,Masters,363,20,Leadership,Video,0.2878,0.705,0.499,18.4,4.3,439,3,0.564,0
U1606,P01701,A0164,18-25,Male,Other,Computer Science,2.8,Bachelors,544,21,Career,Job Opportunity,0.167,0.6012,0.3089,21.6,1.7,524,4,0.3513,1
U2458,P01799,A1469,18-25,Female,Other,Computer Science,9.3,Masters,914,14,Software,Text,0.5422,0.4607,0.6429,11.7,1.8,263,3,0.5496,1
U0170,P00657,A0554,56+,Female,Chennai,Data Science,1.8,Bachelors,225,18,Software,Text,0.6037,0.902,0.4864,6.5,5.4,326,4,0.6903,1
U0369,P03273,A1319,26-35,Male,Pune,Engineering,2.3,Masters,467,17,Marketing,Text,0.3073,0.4795,0.5991,32.9,9.8,361,2,0.4752,1
U0394,P01607,A1820,36-45,Male,Mumbai,Data Science,3.9,Diploma,748,17,Machine Learning,Text,0.5523,0.8388,0.2494,85.3,8.9,644,2,0.4844,1
U1274,P04685,A1274,26-35,Female,Delhi,Finance,7.3,Masters,235,16,Machine Learning,Article,0.4869,0.5254,0.2432,8.9,5.9,686,1,0.4826,1
U1051,P02385,A1326,36-45,Female,Other,Computer Science,2.5,Bachelors,165,14,Finance,Job Opportunity,0.0333,0.7839,0.2832,43.1,0.4,439,1,0.3914,1
U0083,P04186,A0360,36-45,Female,Hyderabad,Computer Science,3.6,Bachelors,489,23,Machine Learning,Text,0.9119,0.455,0.7162,22.4,6.0,265,3,0.6921,1
U0274,P03364,A0008,26-35,Female,Mumbai,Engineering,10.8,PhD,314,16,Marketing,Image,0.6575,0.4832,0.4158,12.3,6.7,570,2,0.5608,0
U1973,P01374,A0322,36-45,Male,Pune,Business,6.3,Masters,484,21,Data Science,Job Opportunity,0.2743,0.2207,0.4697,28.6,4.9,500,1,0.3663,0
U2917,P00453,A0590,18-25,Female,Pune,HR,10.3,Bachelors,129,17,Data Science,Video,0.1042,0.4105,0.652,13.7,10.7,243,3,0.4336,1
U1723,P04153,A0928,36-45,Male,Mumbai,Computer Science,8.1,Bachelors,560,23,Machine Learning,Video,0.1327,0.6924,0.8742,22.5,11.2,498,3,0.6953,1
U1162,P01239,A1511,36-45,Male,Bengaluru,Design,3.2,Masters,497,14,Software,Article,0.072,0.5452,0.8427,13.5,3.5,45,2,0.5798,1
U2505,P02018,A1338,18-25,Female,Chennai,Business,3.1,Bachelors,161,16,Career,Article,0.4762,0.2925,0.7795,36.8,6.5,338,3,0.4492,0
U0596,P02045,A1128,18-25,Female,Bengaluru,Marketing,7.1,Masters,332,22,Leadership,Article,0.3044,0.9144,0.544,32.7,2.8,209,4,0.6498,1
U1634,P00309,A1011,36-45,Male,Hyderabad,Engineering,1.7,Masters,188,15,Data Science,Image,0.5807,0.3384,0.5916,9.4,5.8,691,1,0.5392,0
U0850,P00786,A0271,56+,Male,Other,Computer Science,10.3,Diploma,70,15,Machine Learning,Image,0.2386,0.5168,0.4924,4.4,17.6,173,2,0.4886,1
U2978,P04106,A0461,36-45,Male,Other,Marketing,2.9,Bachelors,234,18,AI,Video,0.1393,0.3901,0.6101,28.9,1.5,90,1,0.4243,0
U2518,P04561,A1239,18-25,Male,Mumbai,Finance,6.0,Masters,87,20,Machine Learning,Job Opportunity,0.7306,0.9164,0.5514,64.0,1.6,134,1,0.7666,1
U1128,P03759,A1396,36-45,Male,Bengaluru,Other,1.4,Masters,113,15,Design,Article,0.1669,0.5904,0.6669,32.0,2.2,720,4,0.4493,0
U2177,P02067,A1191,26-35,Male,Hyderabad,Finance,3.2,Bachelors,183,23,AI,Text,0.2144,0.3926,0.4873,32.2,6.3,217,5,0.3112,1
U2652,P01890,A0495,26-35,Male,Other,Marketing,2.2,Masters,674,17,AI,Article,0.4169,0.5907,0.2495,150.8,10.3,646,1,0.2299,0
U0946,P02238,A0143,18-25,Female,Kolkata,Computer Science,3.3,Bachelors,732,15,Machine Learning,Text,0.2476,0.8855,0.3012,9.3,6.0,523,4,0.4956,1
U1929,P01516,A0632,18-25,Female,Mumbai,Business,4.6,Bachelors,168,13,Design,Job Opportunity,0.414,0.5067,0.5304,3.9,5.4,247,3,0.4958,0
U0529,P03243,A0463,36-45,Female,Pune,HR,8.4,Masters,384,18,Finance,Article,0.3115,0.712,0.219,35.2,4.3,146,2,0.4477,1
U2399,P04507,A0189,18-25,Female,Other,Computer Science,1.6,Bachelors,762,15,Career,Article,0.1676,0.2864,0.5918,10.8,5.1,386,1,0.3831,1
U0998,P01659,A0106,18-25,Male,Bengaluru,Computer Science,4.6,Bachelors,90,20,Marketing,Text,0.1569,0.416,0.8692,45.3,7.8,483,4,0.4617,1
U1085,P03343,A0655,56+,Male,Hyderabad,Engineering,2.5,Bachelors,201,21,Data Science,Article,0.6977,0.7232,0.4517,15.5,5.8,237,5,0.6014,1
U1264,P04448,A1451,56+,Female,Mumbai,Data Science,2.5,Diploma,188,24,Design,Image,0.3586,0.448,0.5826,2.2,2.6,80,1,0.6014,1
U2779,P01629,A0186,18-25,Female,Ahmedabad,Finance,6.4,Bachelors,149,14,Career,Text,0.4754,0.7244,0.8259,74.4,7.8,615,2,0.6309,0
U2515,P03007,A1564,18-25,Male,Bengaluru,Data Science,7.2,Masters,333,16,Finance,Text,0.2851,0.7093,0.6143,77.3,5.9,1731,2,0.5228,1
U0748,P03893,A1481,26-35,Female,Pune,Business,9.3,Masters,317,18,Finance,Text,0.1268,0.5667,0.5431,14.6,2.3,147,4,0.4411,0
U1907,P04160,A0904,26-35,Female,Hyderabad,Engineering,2.3,Masters,344,16,Finance,Text,0.5755,0.6335,0.6463,21.8,14.5,392,4,0.5876,0
U1632,P00468,A1923,46-55,Male,Chennai,Data Science,7.9,Bachelors,191,19,Data Science,Image,0.6166,0.5261,0.7654,18.6,1.4,436,3,0.672,1
U1028,P04288,A1431,26-35,Female,Delhi,Computer Science,3.8,Diploma,136,14,AI,Article,0.3575,0.403,0.777,23.7,7.9,912,3,0.4917,1
U1984,P01322,A0113,18-25,Male,Other,Computer Science,5.3,Masters,359,18,Machine Learning,Job Opportunity,0.3623,0.6392,0.7638,13.5,8.0,349,3,0.6463,1
U0306,P01617,A1920,26-35,Male,Mumbai,Marketing,1.5,Bachelors,687,18,Design,Image,0.2314,0.5597,0.45,48.1,3.4,85,3,0.3828,0
U2969,P00733,A1072,26-35,Female,Other,Marketing,0.9,Bachelors,301,15,Career,Text,0.5956,0.2541,0.27,20.1,8.0,396,5,0.2251,1
U0307,P04461,A1964,26-35,Male,Chennai,Business,4.1,PhD,63,23,Finance,Job Opportunity,0.7452,0.2558,0.326,231.6,5.0,1133,3,0.1097,0
U1205,P02057,A0403,18-25,Female,Hyderabad,Engineering,4.8,Bachelors,107,21,Finance,Text,0.1553,0.5808,0.7459,1.6,4.9,161,1,0.6599,1
U0087,P04497,A1832,36-45,Male,Pune,Data Science,9.5,Diploma,113,6,Finance,Text,0.2517,0.5892,0.4466,80.1,5.8,723,2,0.3196,0
U2106,P03524,A1701,36-45,Male,Mumbai,Computer Science,3.9,PhD,247,28,Marketing,Video,0.2033,0.7402,0.6501,48.0,4.3,191,4,0.5832,0
U2043,P02893,A1760,36-45,Male,Ahmedabad,Engineering,1.6,Masters,137,19,Leadership,Image,0.2722,0.5669,0.726,11.3,11.9,364,3,0.5708,0
U2670,P04306,A0121,26-35,Female,Other,Engineering,5.2,Masters,100,13,Finance,Text,0.25,0.4629,0.33,77.1,10.1,595,2,0.2398,0
U2080,P03633,A1276,18-25,Female,Other,Engineering,2.2,Masters,192,20,Marketing,Article,0.4555,0.6184,0.6166,18.2,10.3,710,5,0.521,1
U1766,P02390,A1099,18-25,Male,Mumbai,Data Science,3.4,PhD,285,12,Data Science,Video,0.8605,0.861,0.763,13.3,6.7,342,1,0.8524,1
U0529,P03417,A1152,36-45,Female,Pune,HR,8.4,Masters,384,18,Marketing,Job Opportunity,0.3114,0.5738,0.8178,6.4,12.3,135,5,0.5919,1
U0326,P03120,A1524,36-45,Female,Delhi,Marketing,8.5,Masters,351,13,Career,Job Opportunity,0.3612,0.7182,0.6497,42.1,6.7,91,3,0.5719,1
U0569,P04116,A1489,26-35,Female,Hyderabad,Computer Science,2.6,Bachelors,246,11,Leadership,Article,0.6068,0.4597,0.7974,20.1,1.7,2720,3,0.5788,0
U2658,P01897,A0307,26-35,Female,Pune,Engineering,6.0,Bachelors,342,16,Machine Learning,Video,0.4233,0.5046,0.63,115.0,5.4,82,3,0.341,0
U2039,P00904,A0029,26-35,Female,Mumbai,Design,2.3,PhD,484,16,Machine Learning,Job Opportunity,0.7539,0.5044,0.3067,2.6,3.1,835,1,0.5727,0
U1948,P00056,A1405,46-55,Female,Bengaluru,HR,5.6,PhD,673,24,AI,Job Opportunity,0.1179,0.8329,0.6349,18.3,6.6,470,4,0.6359,1
U0301,P02332,A1434,36-45,Female,Delhi,HR,2.5,Bachelors,394,18,Leadership,Image,0.6677,0.5269,0.2955,27.5,3.5,265,1,0.5137,0
U2325,P04572,A0107,18-25,Male,Ahmedabad,Computer Science,1.1,Bachelors,427,24,Software,Video,0.5028,0.3849,0.893,11.5,6.5,428,1,0.6992,1
U1677,P04027,A1137,36-45,Male,Delhi,Marketing,2.3,Bachelors,251,22,Design,Video,0.2086,0.481,0.8004,14.2,2.2,84,2,0.6024,1
U0166,P03442,A0568,26-35,Female,Hyderabad,Finance,5.7,Bachelors,498,20,Leadership,Job Opportunity,0.1997,0.7452,0.6576,6.4,4.9,230,2,0.6731,1
U1858,P04477,A0585,26-35,Female,Delhi,Engineering,11.7,Diploma,353,16,Marketing,Image,0.2067,0.3964,0.485,1.1,10.1,298,2,0.4445,0
U0148,P02115,A0358,26-35,Female,Bengaluru,Marketing,1.9,Bachelors,249,18,Software,Video,0.073,0.5269,0.5995,3.1,4.2,100,3,0.4674,1
U0697,P03339,A0186,36-45,Male,Bengaluru,Marketing,6.8,Masters,570,18,Software,Video,0.3142,0.8329,0.4025,71.3,9.0,236,1,0.5596,0
U1717,P03439,A0178,26-35,Male,Pune,Marketing,10.7,Bachelors,384,19,Career,Article,0.0762,0.3581,0.8163,9.6,0.9,227,2,0.5332,1
U2652,P01478,A0509,26-35,Male,Other,Marketing,2.2,Masters,674,17,Leadership,Video,0.512,0.6165,0.9385,1.9,3.5,155,1,0.7875,1
U1059,P02790,A0804,26-35,Male,Hyderabad,Engineering,8.0,Masters,176,14,Design,Article,0.3475,0.4035,0.6964,4.3,6.3,183,5,0.4499,0
U0921,P00942,A0181,18-25,Male,Kolkata,Data Science,5.2,Bachelors,592,24,Machine Learning,Text,0.4401,0.6755,0.8071,16.8,2.0,123,2,0.7528,1
U1351,P02467,A0636,36-45,Male,Mumbai,Data Science,5.1,PhD,187,27,Career,Text,0.1727,0.4007,0.17,37.7,15.4,319,2,0.2975,0
U2217,P00999,A0726,18-25,Male,Ahmedabad,Business,3.4,Masters,83,16,AI,Job Opportunity,0.1592,0.4594,0.5938,1.8,3.5,1696,4,0.4055,0
U0077,P02655,A1798,26-35,Male,Hyderabad,HR,8.3,Masters,868,11,Design,Image,0.2004,0.4915,0.3033,12.6,9.1,594,2,0.3587,1
U1779,P01139,A0343,26-35,Male,Delhi,Engineering,0.9,Diploma,232,16,Finance,Text,0.349,0.6784,0.6914,69.0,2.7,656,2,0.5423,0
U0428,P02556,A0528,46-55,Female,Bengaluru,Marketing,3.9,Bachelors,111,27,Machine Learning,Text,0.6487,0.4595,0.7101,12.1,8.3,1004,3,0.6759,1
U2770,P02262,A0382,56+,Female,Mumbai,Data Science,2.2,Bachelors,555,16,Marketing,Text,0.2697,0.5834,0.4214,4.3,3.5,652,5,0.3965,0
U0475,P04893,A0658,18-25,Female,Mumbai,Finance,2.5,Masters,123,21,Data Science,Text,0.3128,0.7535,0.6709,47.1,4.1,866,5,0.5414,1
U2282,P00144,A0251,18-25,Male,Hyderabad,Design,4.6,Masters,426,33,Software,Text,0.4451,0.8766,0.2907,22.7,2.1,884,3,0.6698,1
U1682,P02298,A1580,46-55,Male,Hyderabad,HR,8.5,PhD,94,16,Data Science,Article,0.1634,0.4526,0.7968,5.2,7.8,275,3,0.5432,1
U0821,P03816,A0562,18-25,Female,Hyderabad,HR,5.3,Masters,280,25,Data Science,Video,0.1701,0.531,0.8358,24.6,3.2,507,3,0.5989,1
U2522,P01228,A0173,26-35,Male,Bengaluru,Computer Science,7.3,Masters,50,20,Data Science,Article,0.2891,0.6755,0.6604,38.4,8.7,181,2,0.6249,1
U0600,P00526,A0094,36-45,Male,Bengaluru,Design,2.1,Bachelors,110,25,Leadership,Article,0.2047,0.6722,0.4093,54.0,6.0,414,1,0.5095,1
U2815,P01820,A1478,18-25,Male,Other,Marketing,6.9,Bachelors,483,21,Data Science,Article,0.1607,0.5259,0.9228,42.8,13.5,183,2,0.6042,0
U0346,P02752,A1356,36-45,Female,Hyderabad,Design,1.0,Diploma,151,20,Career,Article,0.2836,0.7464,0.8861,2.5,4.5,4058,2,0.7605,1
U1251,P04406,A1018,18-25,Male,Pune,HR,3.4,Masters,243,17,Marketing,Job Opportunity,0.5426,0.3859,0.4175,2.3,5.3,99,3,0.4473,0
U1631,P00064,A0077,26-35,Male,Pune,Computer Science,4.5,Bachelors,885,21,Marketing,Article,0.1562,0.8569,0.4178,101.3,4.3,187,2,0.4451,0
U1526,P01090,A1868,18-25,Female,Delhi,Finance,2.9,Bachelors,267,16,Data Science,Text,0.2683,0.8479,0.4805,62.5,5.2,618,3,0.4961,0
U0850,P00632,A0399,56+,Male,Other,Computer Science,10.3,Diploma,70,15,Marketing,Article,0.1369,0.7412,0.5312,18.7,4.3,565,3,0.5282,0
U1007,P01242,A1457,46-55,Male,Kolkata,Finance,14.1,Masters,155,17,Leadership,Article,0.1801,0.2403,0.3709,30.2,8.9,468,3,0.2542,1
U2900,P01474,A0931,26-35,Male,Mumbai,Other,1.8,Masters,164,16,Design,Article,0.1475,0.8432,0.5465,31.1,5.0,182,5,0.494,0
