user_id,post_id,recommendation_score,interaction,rank
U0518,P01698,0.57419366,1,5
U0518,P02333,0.5377899,1,6
U0518,P04693,0.53209037,0,7
U0518,P01537,0.5153037,1,8
U0518,P01597,0.50417125,0,9
U0518,P02794,0.44203314,1,10
U0519,P01038,0.8220669,1,1
U0519,P00424,0.66147983,0,2
U0519,P00754,0.52381027,1,3
U0519,P01948,0.48648745,0,4
U0519,P00099,0.3770277,0,5
U0519,P01466,0.36654723,0,6
U0519,P03350,0.3119756,0,7
U0519,P01612,0.17396384,0,8
U0520,P02206,0.7550821,1,1
U0520,P01509,0.6954347,1,2
U0520,P00957,0.68217534,1,3
U0520,P02753,0.6635803,1,4
U0520,P03223,0.6612013,1,5
U0520,P01690,0.6167352,1,6
U0520,P02942,0.3670274,0,7
U0520,P04306,0.15876962,0,8
U0521,P03960,0.8169165,0,1
U0521,P04502,0.7005089,0,2
U0521,P03425,0.6059835,0,3
U0521,P02931,0.57518685,0,4
U0521,P03120,0.55580884,1,5
U0521,P04773,0.533336,1,6
U0521,P03172,0.5315686,1,7
U0521,P02941,0.47199774,0,8
U0521,P01726,0.45666844,0,9
U0521,P00789,0.4154881,0,10
U0522,P00623,0.8232104,1,1
U0522,P00714,0.6949836,1,2
U0522,P02275,0.66201395,1,3
U0522,P02891,0.6551787,0,4
U0522,P03637,0.51868606,1,5
U0522,P00640,0.47304228,1,6
U0522,P03635,0.39881694,1,7
U0522,P02557,0.34909034,0,8
U0522,P03312,0.2880019,0,9
U0523,P01014,0.81282306,1,1
U0523,P03385,0.713987,1,2
U0523,P03550,0.63466483,1,3
U0523,P03232,0.60639584,1,4
U0523,P01830,0.5437442,1,5
U0523,P04029,0.4568304,1,6
U0523,P04690,0.367224,0,7
U0523,P04088,0.2562532,0,8
U0524,P04927,0.6730667,1,1
U0524,P04496,0.48062974,0,2
U0524,P01193,0.46746692,1,3
U0524,P02464,0.44744107,0,4
U0524,P04403,0.44597933,0,5
U0524,P00167,0.42331833,1,6
U0524,P03442,0.4185304,1,7
U0524,P01475,0.3480685,1,8
U0524,P02662,0.1534169,0,9
U0525,P00059,0.6447728,1,1
U0525,P00185,0.64415485,1,2
U0525,P01384,0.6393104,0,3
U0525,P04728,0.63663137,1,4
U0525,P01091,0.5571822,0,5
U0525,P01661,0.50089514,0,6
U0525,P03699,0.493389,1,7
U0525,P00673,0.4347571,1,8
U0525,P02394,0.4309797,0,9
U0526,P03494,0.7393097,0,1
U0526,P03046,0.7267914,1,2
U0526,P00568,0.632104,1,3
U0526,P04879,0.6174401,1,4
U0526,P03961,0.60136324,0,5
U0526,P02405,0.5869527,1,6
U0526,P03851,0.5460376,0,7
U0526,P01387,0.27057958,0,8
U0527,P02573,0.86055726,1,1
U0527,P03115,0.6599074,1,2
U0527,P03845,0.59512687,1,3
U0527,P01834,0.5862802,0,4
U0527,P04666,0.5646471,1,5
U0527,P02484,0.55285007,0,6
U0527,P03793,0.53302765,1,7
U0527,P00760,0.43743962,1,8
U0527,P03715,0.41842684,1,9
U0527,P00603,0.41782683,0,10
U0528,P00481,0.7889983,1,1
U0528,P02690,0.69486743,1,2
U0528,P00146,0.66662526,1,3
U0528,P01194,0.6194127,1,4
U0528,P02436,0.5613902,0,5
U0528,P04578,0.5552186,1,6
U0528,P04244,0.5538112,0,7
U0528,P01659,0.4449145,0,8
U0529,P02560,0.7655885,1,1
U0529,P00383,0.73080343,1,2
U0529,P04511,0.7003039,0,3
U0529,P00191,0.63131523,0,4
U0529,P03417,0.6312794,1,5
U0529,P04031,0.61093676,0,6
U0529,P04586,0.5695171,1,7
U0529,P03915,0.48080528,0,8
U0529,P03243,0.4493996,1,9
U0529,P02468,0.36203435,0,10
U0530,P01119,0.8331599,1,1
U0530,P04038,0.6900658,1,2
U0530,P03837,0.68952376,1,3
U0530,P02077,0.5672332,1,4
U0530,P00219,0.56358445,1,5
U0530,P04742,0.44384995,0,6
U0530,P01898,0.42634574,0,7
U0530,P00720,0.37308767,0,8
U0530,P03752,0.3044991,0,9
U0531,P02890,0.825872,1,1
U0531,P04081,0.80868137,1,2
U0531,P04368,0.7596268,1,3
U0531,P02940,0.66574156,1,4
U0531,P03981,0.6220018,1,5
U0531,P00469,0.6126789,1,6
U0531,P03780,0.5243191,1,7
U0531,P00343,0.43344936,0,8
U0531,P00184,0.40487885,1,9
U0532,P00321,0.8651368,1,1
U0532,P01632,0.83078206,1,2
U0532,P02583,0.740454,0,3
U0532,P03997,0.72757566,1,4
U0532,P00274,0.72107816,1,5
U0532,P03700,0.6972873,1,6
U0532,P04234,0.6598666,1,7
U0532,P04373,0.49171335,0,8
U0532,P00279,0.46981928,1,9
U0532,P01511,0.4690264,0,10
U0533,P04739,0.5614957,1,1
U0533,P00868,0.4575761,0,2
U0533,P00697,0.34453413,0,3
U0534,P00152,0.6787897,1,1
U0534,P03608,0.53486437,1,2
U0534,P04446,0.47977304,0,3
U0534,P01093,0.47803664,0,4
U0534,P00844,0.388869,0,5
U0534,P03587,0.368049,1,6
U0534,P02172,0.32648128,0,7
U0534,P04900,0.32107347,1,8
U0534,P01412,0.28144053,0,9
U0535,P01046,0.7151005,1,1
U0535,P02451,0.7093428,1,2
U0535,P04728,0.7048433,1,3
U0535,P00013,0.6611623,1,4
U0535,P01334,0.59706765,0,5
U0535,P02330,0.53311425,0,6
U0535,P04994,0.46544495,1,7
U0535,P00869,0.3788382,1,8
U0535,P02160,0.34128934,0,9
U0535,P02747,0.33182663,0,10
U0536,P03081,0.5462747,0,1
U0536,P03194,0.3531717,0,2
U0536,P03078,0.330346,0,3
U0536,P02987,0.31850168,0,4
U0536,P01540,0.307593,0,5
U0537,P01850,0.72914803,1,1
U0537,P04517,0.6951072,1,2
U0537,P01182,0.63760656,0,3
U0537,P00559,0.5970884,0,4
U0537,P02214,0.58106655,0,5
U0537,P03180,0.57400036,1,6
U0537,P01113,0.5715296,1,7
U0537,P03532,0.56603616,1,8
U0537,P00293,0.5354893,0,9
U0537,P02811,0.5127867,1,10
U0538,P02651,0.59302074,0,1
U0538,P03985,0.27269474,0,2
U0539,P04014,0.7075176,1,1
U0539,P00994,0.69543576,1,2
U0539,P02928,0.6852198,1,3
U0539,P02730,0.65322906,1,4
U0539,P01570,0.5298159,1,5
U0539,P00866,0.2543997,0,6
U0539,P00781,0.099496186,0,7
U0540,P00512,0.83641773,1,1
U0540,P00861,0.71796364,0,2
U0540,P02881,0.7009432,0,3
U0540,P01333,0.5226588,0,4
U0540,P01539,0.51636684,0,5
U0540,P04928,0.4877541,1,6
U0540,P03200,0.48609892,0,7
U0540,P02849,0.46283445,0,8
U0540,P01727,0.32206786,0,9
U0541,P03438,0.8264199,1,1
U0541,P03802,0.6108366,1,2
U0541,P01060,0.57667196,1,3
U0541,P04805,0.56281185,1,4
U0541,P04797,0.537022,0,5
U0541,P01922,0.5233837,1,6
U0541,P01855,0.4747619,0,7
U0541,P04027,0.46238738,0,8
U0541,P04628,0.2221476,0,9
U0542,P03940,0.7705692,1,1
U0542,P03259,0.73783106,1,2
U0542,P01968,0.717106,1,3
U0542,P01304,0.7118198,1,4
U0542,P02481,0.70332193,0,5
U0542,P03620,0.69898784,0,6
U0542,P04301,0.6786269,1,7
U0542,P04602,0.590773,1,8
U0542,P04780,0.5836911,1,9
U0542,P03708,0.5349381,1,10
U0543,P00259,0.7411612,1,1
U0543,P00306,0.7174163,1,2
U0543,P00391,0.7007714,1,3
U0543,P04753,0.66642463,0,4
U0543,P01413,0.49608,0,5
U0543,P04393,0.4374222,1,6
U0543,P02221,0.41706604,1,7
U0543,P02930,0.39850086,0,8
U0543,P03644,0.3512065,0,9
U0543,P04457,0.3004875,0,10
U0544,P01393,0.75143075,1,1
U0544,P01821,0.62559557,1,2
U0544,P03450,0.6231982,0,3
U0544,P04365,0.61717445,0,4
U0544,P01201,0.5327216,1,5
U0544,P00844,0.46435353,0,6
U0544,P03659,0.45629472,1,7
U0544,P02212,0.38632235,1,8
U0544,P02188,0.35853758,0,9
U0545,P04110,0.7157153,0,1
U0545,P04281,0.70195913,1,2
U0545,P01961,0.6043676,1,3
U0545,P04326,0.52930003,0,4
U0545,P04448,0.46188748,0,5
U0545,P01687,0.43647692,0,6
U0545,P02687,0.30052865,0,7
U0546,P02997,0.7469875,1,1
U0546,P04623,0.71970195,1,2
U0546,P03982,0.6914204,1,3
U0546,P00081,0.60753304,1,4
U0546,P02028,0.5887979,0,5
U0546,P00044,0.562102,1,6
U0546,P00928,0.5288953,1,7
U0546,P01250,0.46308413,0,8
U0546,P03261,0.41659597,1,9
U0546,P01984,0.41402972,1,10
U0547,P01343,0.8299456,1,1
U0547,P03142,0.6742306,1,2
U0547,P04697,0.6554378,0,3
U0547,P01488,0.58829796,0,4
U0547,P02507,0.46450937,0,5
U0547,P01158,0.4194153,0,6
U0547,P00872,0.3942227,1,7
U0547,P03987,0.37725922,1,8
U0547,P01160,0.368114,0,9
U0547,P01987,0.30447176,0,10
U0548,P02484,0.74478704,1,1
U0548,P03745,0.6829455,0,2
U0548,P01872,0.6341442,1,3
U0548,P00832,0.6160019,1,4
U0548,P01171,0.5636111,0,5
U0548,P00873,0.4794295,0,6
U0548,P00823,0.32978463,0,7
U0548,P01022,0.326922,0,8
U0549,P02794,0.5751046,0,1
U0549,P03607,0.5217565,0,2
U0549,P03325,0.50824386,0,3
U0549,P03328,0.36850262,0,4
U0549,P01594,0.18142055,0,5
U0550,P02534,0.72412276,1,1
U0550,P01641,0.6826322,0,2
U0550,P00179,0.681338,1,3
U0550,P00764,0.6622633,0,4
U0550,P04862,0.63828915,1,5
U0550,P01770,0.61579704,1,6
U0550,P00103,0.59969085,1,7
U0550,P01660,0.34172878,0,8
U0550,P01483,0.30836147,0,9
U0550,P00174,0.2871959,0,10
U0551,P03038,0.68221897,1,1
U0551,P00725,0.66775197,1,2
U0551,P02245,0.6527396,1,3
U0551,P00505,0.5758572,1,4
U0551,P01740,0.5359761,1,5
U0551,P03437,0.44427234,0,6
U0551,P02473,0.39780313,0,7
U0551,P02572,0.3545706,0,8
U0551,P04837,0.32760862,0,9
U0551,P03840,0.3168578,1,10
U0552,P03694,0.6890776,1,1
U0552,P02996,0.6691713,1,2
U0552,P03118,0.53639424,0,3
U0552,P00949,0.5262367,1,4
U0552,P00048,0.40431657,0,5
U0552,P01923,0.3865889,1,6
U0552,P01260,0.31682384,0,7
U0553,P00578,0.7599769,1,1
U0553,P04713,0.7411338,1,2
U0553,P00248,0.73315877,1,3
U0553,P01200,0.7221972,0,4
U0553,P00218,0.5934177,1,5
U0553,P03066,0.5778911,0,6
U0553,P01114,0.54698336,0,7
U0553,P01654,0.53044176,0,8
U0553,P00020,0.48814103,0,9
U0553,P04768,0.3213398,0,10
U0554,P03969,0.71587044,1,1
U0554,P00792,0.7158281,1,2
U0554,P02921,0.52495944,0,3
U0554,P00272,0.4985737,0,4
U0554,P01720,0.4865468,0,5
U0554,P04544,0.44029936,1,6
U0554,P02719,0.38301772,1,7
U0554,P03131,0.36067978,0,8
U0554,P01752,0.33543283,0,9
U0554,P01801,0.22668311,0,10
U0555,P03541,0.70305926,1,1
U0555,P01660,0.5588782,1,2
U0555,P01601,0.47179896,0,3
U0555,P02212,0.36474106,0,4
U0555,P00336,0.3641045,0,5
U0555,P00982,0.36322778,0,6
U0555,P00102,0.24048355,0,7
U0555,P01167,0.14045115,0,8
U0555,P04632,0.11617519,0,9
U0556,P00852,0.726813,1,1
U0556,P03131,0.6692321,1,2
U0556,P02695,0.6340632,0,3
U0556,P01107,0.6304606,0,4
U0556,P03564,0.5810314,1,5
U0556,P01194,0.5292558,0,6
U0556,P00055,0.5125055,1,7
U0556,P03616,0.48142913,1,8
U0556,P02486,0.37789217,0,9
U0556,P04047,0.3609264,0,10
U0557,P01362,0.75294477,1,1
U0557,P02993,0.7053921,1,2
U0557,P00446,0.65300435,1,3
U0557,P01275,0.6360985,1,4
U0557,P00172,0.61499715,0,5
U0557,P01870,0.5923069,0,6
U0557,P03578,0.5680592,1,7
U0557,P04245,0.5593471,0,8
U0557,P04398,0.54983413,1,9
U0557,P01647,0.52682877,0,10
U0558,P02558,0.6538974,0,1
U0558,P00895,0.63825595,0,2
U0558,P03453,0.5872749,1,3
U0558,P01184,0.5680418,0,4
U0558,P02320,0.54402184,0,5
U0558,P00405,0.5177367,0,6
U0558,P00027,0.46679455,0,7
U0558,P04252,0.46504283,1,8
U0558,P03976,0.44356355,0,9
U0558,P02920,0.38075078,0,10
U0559,P01992,0.77594006,1,1
U0559,P03487,0.7408137,1,2
U0559,P00176,0.73839885,0,3
U0559,P02036,0.7292203,1,4
U0559,P00413,0.6936269,0,5
U0559,P02129,0.6748545,1,6
U0559,P00159,0.5130452,0,7
U0559,P03751,0.48144186,1,8
U0559,P00599,0.44833717,0,9
U0559,P04911,0.42240965,1,10
U0560,P01466,0.78421557,1,1
U0560,P00894,0.628739,1,2
U0560,P04643,0.55752856,1,3
U0560,P01960,0.5309422,0,4
U0560,P04210,0.525582,1,5
U0560,P00739,0.35993624,0,6
U0560,P03403,0.35801417,0,7
U0560,P01504,0.3329629,1,8
U0560,P03575,0.25980964,0,9
U0560,P00346,0.11645048,0,10
U0561,P02735,0.8455696,1,1
U0561,P02984,0.60525507,1,2
U0561,P03819,0.56403756,1,3
U0561,P04987,0.5558871,1,4
U0561,P04147,0.5475391,1,5
U0561,P04543,0.5279068,1,6
U0561,P03830,0.49356994,1,7
U0561,P00046,0.4857027,0,8
U0561,P04656,0.46968207,0,9
U0561,P01857,0.45023242,1,10
U0562,P00254,0.763417,1,1
U0562,P04960,0.6259204,0,2
U0562,P00972,0.550882,1,3
U0562,P02916,0.5045697,0,4
U0562,P01069,0.44502494,1,5
U0562,P00123,0.4067481,0,6
U0563,P04772,0.78364843,1,1
U0563,P00581,0.78267723,1,2
U0563,P00797,0.75985444,1,3
U0563,P02072,0.7249063,1,4
U0563,P04721,0.59404683,0,5
U0563,P02671,0.54448116,0,6
U0563,P03435,0.51793367,1,7
U0563,P02999,0.46411005,1,8
U0563,P02092,0.36395654,0,9
U0563,P01354,0.3506181,0,10
U0564,P03902,0.7974274,1,1
U0564,P01360,0.7716977,1,2
U0564,P02732,0.64278656,1,3
U0564,P02582,0.6116228,0,4
U0564,P02197,0.6031625,1,5
U0564,P02377,0.5891883,1,6
U0564,P03629,0.5698762,0,7
U0564,P04321,0.5481872,1,8
U0564,P03223,0.50174737,1,9
U0564,P02027,0.4803794,1,10
U0565,P02152,0.87470263,1,1
U0565,P04324,0.7892987,1,2
U0565,P03757,0.6823183,0,3
U0565,P02083,0.62903506,0,4
U0565,P00100,0.5894812,1,5
U0565,P02675,0.5591404,1,6
U0566,P03673,0.8126447,1,1
U0566,P02828,0.6678077,0,2
U0566,P00350,0.5377288,0,3
U0566,P00373,0.5156893,1,4
U0566,P02646,0.47615433,0,5
U0566,P04606,0.46184605,1,6
U0566,P01306,0.38195762,0,7
U0566,P01946,0.3796634,0,8
U0567,P03011,0.8311766,1,1
U0567,P03144,0.67637056,1,2
U0567,P03064,0.65562665,1,3
U0567,P01393,0.64670104,1,4
U0567,P01577,0.5944745,0,5
U0567,P03405,0.4830882,1,6
U0567,P00031,0.41168147,0,7
U0568,P03931,0.7048823,1,1
U0568,P01182,0.4952913,1,2
U0568,P02846,0.47876057,1,3
U0568,P02660,0.46040377,0,4
U0568,P03145,0.4258731,0,5
U0568,P02873,0.38411143,1,6
U0568,P04994,0.3507866,0,7
U0568,P04095,0.24714428,0,8
U0569,P01732,0.6154187,0,1
U0569,P03337,0.59231913,1,2
U0569,P02314,0.5826155,0,3
U0569,P00157,0.567316,1,4
U0569,P04116,0.5542413,0,5
U0569,P02222,0.54974294,1,6
U0569,P00174,0.52978224,0,7
U0569,P02567,0.43790862,1,8
U0569,P02366,0.4126873,0,9
U0569,P03463,0.40675542,0,10
U0570,P04294,0.7620671,1,1
U0570,P00176,0.54889,1,2
U0570,P02497,0.4611364,0,3
U0570,P00148,0.41212684,0,4
U0570,P03461,0.29240003,0,5
U0571,P04271,0.79526925,1,1
U0571,P02483,0.76839894,1,2
U0571,P00899,0.7676483,1,3
U0571,P00296,0.7546844,1,4
U0571,P00369,0.72243005,1,5
U0571,P04800,0.65468514,0,6
U0571,P03768,0.6097929,1,7
U0571,P03249,0.5957504,0,8
U0571,P02180,0.5666083,1,9
U0571,P04048,0.55098826,1,10
U0572,P03030,0.63627213,1,1
U0572,P03929,0.5925408,0,2
U0572,P04277,0.5739412,0,3
U0572,P04860,0.51738966,1,4
U0572,P00230,0.51649964,0,5
U0572,P00990,0.47209176,1,6
U0572,P02956,0.30272835,0,7
U0572,P04878,0.2500082,0,8
U0572,P03247,0.18150891,0,9
U0573,P01425,0.80071247,0,1
U0573,P01497,0.6957281,0,2
U0573,P03415,0.6717871,1,3
U0573,P04678,0.64289474,1,4
U0573,P01174,0.46760586,1,5
U0573,P02831,0.42605817,1,6
U0573,P00273,0.32686448,0,7
U0574,P01107,0.6508472,0,1
U0574,P00406,0.6233735,1,2
U0574,P01686,0.58155453,0,3
U0574,P02631,0.51881605,1,4
U0574,P01576,0.505806,1,5
U0574,P03238,0.49104246,0,6
U0574,P02242,0.4293873,0,7
U0574,P04488,0.42088768,0,8
U0574,P04929,0.39209533,1,9
U0574,P00200,0.3884494,1,10
U0575,P04513,0.8702011,1,1
U0575,P03404,0.82520473,1,2
U0575,P04025,0.82225794,1,3
U0575,P00363,0.81830776,1,4
U0575,P01850,0.7782519,1,5
U0575,P01221,0.6121722,1,6
U0575,P03577,0.59517074,1,7
U0575,P03184,0.52286,1,8
U0576,P01641,0.80684334,1,1
U0576,P04218,0.8014213,1,2
U0576,P04652,0.7966474,1,3
U0576,P00495,0.70277566,0,4
U0576,P04248,0.63722247,1,5
U0576,P04992,0.6264974,0,6
U0576,P03073,0.6256482,1,7
U0576,P01214,0.6192212,1,8
U0576,P02825,0.58432335,0,9
U0576,P01148,0.5142267,0,10
U0577,P00998,0.709541,1,1
U0577,P00166,0.59689945,1,2
U0577,P02775,0.5816877,1,3
U0577,P00106,0.35147756,1,4
U0578,P03032,0.7921057,1,1
U0578,P01524,0.7593022,1,2
U0578,P01551,0.7100982,1,3
U0578,P01265,0.6919234,1,4
U0578,P00101,0.6721058,1,5
U0578,P00256,0.6293625,1,6
U0578,P01401,0.56067544,0,7
U0578,P04408,0.54520404,1,8
U0578,P04641,0.5437342,1,9
U0578,P01772,0.38896987,0,10
U0579,P01770,0.6904428,1,1
U0579,P03981,0.5191324,0,2
U0579,P01074,0.50856054,0,3
U0579,P04846,0.48090497,0,4
U0579,P04916,0.4742405,0,5
U0579,P01530,0.40687317,0,6
U0579,P00935,0.3884694,0,7
U0579,P04141,0.32842934,0,8
U0580,P01252,0.6729059,1,1
U0580,P04464,0.6603068,1,2
U0580,P04719,0.6501394,0,3
U0580,P02446,0.62719727,0,4
U0580,P04375,0.60739934,1,5
U0580,P04153,0.5969116,0,6
U0580,P01603,0.5399858,0,7
U0580,P04390,0.5151352,0,8
U0580,P01104,0.484687,0,9
U0580,P03649,0.47251055,0,10
U0581,P03257,0.744368,1,1
U0581,P03703,0.6390902,0,2
U0581,P01871,0.6198023,0,3
U0581,P01510,0.5742976,1,4
U0581,P02296,0.5681936,1,5
U0581,P00805,0.53503555,1,6
U0581,P01385,0.49035838,1,7
U0581,P00739,0.44734237,1,8
U0581,P04310,0.40844873,1,9
U0581,P01441,0.2956489,0,10
U0582,P00307,0.77460647,1,1
U0582,P02458,0.755775,1,2
U0582,P00698,0.7502462,1,3
U0582,P01974,0.7483069,1,4
U0582,P02198,0.71423614,1,5
U0582,P04686,0.62971014,1,6
U0582,P04317,0.6001883,0,7
U0582,P03361,0.55216,0,8
U0582,P04321,0.5193037,0,9
U0582,P04973,0.49990812,0,10
U0583,P02309,0.72025937,1,1
U0583,P02060,0.61476916,0,2
U0583,P04441,0.560928,1,3
U0583,P03983,0.5425976,1,4
U0583,P00518,0.5134408,0,5
U0583,P02537,0.37412152,1,6
U0583,P00270,0.3663961,0,7
U0583,P04718,0.20470749,0,8
U0584,P01918,0.67158055,1,1
U0584,P04821,0.65442455,1,2
U0584,P02923,0.5241731,0,3
U0584,P04291,0.5149297,0,4
U0584,P02791,0.49208555,0,5
U0584,P02520,0.38305876,0,6
U0584,P04808,0.3219378,0,7
U0584,P00531,0.24471411,0,8
U0585,P04787,0.698388,1,1
U0585,P04149,0.6970558,1,2
U0585,P00770,0.5377441,0,3
U0585,P02025,0.48716924,1,4
U0585,P03582,0.44836864,0,5
U0585,P03379,0.40922132,0,6
U0585,P04125,0.3307012,0,7
U0585,P04801,0.2836848,0,8
U0585,P01475,0.11103703,0,9
U0586,P01461,0.697625,1,1
U0586,P04367,0.67591685,1,2
U0586,P00257,0.6169914,1,3
U0586,P03362,0.55800104,1,4
U0586,P04237,0.5511882,0,5
U0586,P04286,0.5187282,1,6
U0586,P03114,0.49381936,0,7
U0586,P01656,0.4831784,0,8
U0586,P02971,0.47443828,1,9
U0586,P00114,0.47385213,1,10
U0587,P02734,0.81373805,1,1
U0587,P00733,0.77189124,1,2
U0587,P03684,0.6482859,1,3
U0587,P03033,0.63477033,0,4
U0587,P03553,0.47897777,1,5
U0587,P03867,0.45785242,0,6
U0587,P01384,0.38271236,0,7
U0587,P03281,0.38001984,1,8
U0587,P03617,0.37797916,0,9
U0587,P00036,0.32624558,1,10
U0588,P04764,0.5639616,0,1
U0588,P04548,0.5191599,0,2
U0588,P04522,0.48185545,1,3
U0588,P02666,0.48018527,1,4
U0588,P02926,0.40550962,1,5
U0588,P02706,0.26656827,0,6
U0589,P04098,0.8169623,1,1
U0589,P02813,0.66384697,1,2
U0589,P01062,0.5686122,1,3
U0589,P01754,0.5050283,0,4
U0589,P04596,0.44592053,1,5
U0589,P01221,0.4191216,1,6
U0589,P01481,0.40609568,0,7
U0589,P00550,0.40297174,0,8
U0589,P00119,0.39327163,0,9
U0589,P01680,0.19438383,0,10
U0590,P00711,0.7439845,1,1
U0590,P03872,0.70838195,0,2
U0590,P04258,0.5911671,1,3
U0590,P00355,0.5497349,0,4
U0590,P04719,0.5479129,0,5
U0590,P00472,0.52584153,1,6
U0590,P04854,0.48755664,1,7
U0590,P02500,0.48222783,1,8
U0590,P03200,0.3891547,0,9
U0590,P04203,0.3534714,0,10
U0591,P03209,0.85820913,1,1
U0591,P04530,0.8355614,1,2
U0591,P04116,0.7855647,1,3
U0591,P00535,0.70620936,0,4
U0591,P01624,0.7009398,1,5
U0591,P03314,0.66989213,1,6
U0591,P00337,0.6473913,1,7
U0591,P02257,0.41431075,0,8
U0591,P04317,0.40552512,0,9
U0591,P01370,0.37394196,0,10
U0592,P02852,0.6828602,1,1
U0592,P00294,0.63779646,1,2
U0592,P03810,0.58010876,1,3
U0592,P00917,0.5366716,1,4
U0592,P04369,0.5212054,1,5
U0592,P02036,0.5167041,0,6
U0592,P04701,0.47902521,0,7
U0592,P01033,0.46339184,1,8
U0592,P04234,0.44773367,0,9
U0592,P04207,0.43846267,0,10
U0593,P00590,0.46099344,0,1
U0593,P01091,0.4494279,0,2
U0593,P00190,0.41069853,1,3
U0593,P04848,0.40636653,1,4
U0593,P04012,0.36078975,0,5
U0593,P03514,0.30046508,0,6
U0593,P03007,0.17027025,0,7
U0594,P00998,0.7304624,1,1
U0594,P02193,0.6152335,0,2
U0594,P00428,0.61171037,1,3
U0594,P01232,0.4672832,1,4
U0594,P04149,0.46197376,0,5
U0594,P01471,0.37639976,0,6
U0594,P03557,0.35240367,0,7
U0594,P00606,0.2240244,0,8
U0595,P00043,0.7037709,1,1
U0595,P04964,0.5938487,0,2
U0595,P03846,0.5878392,1,3
U0595,P00699,0.5238695,0,4
U0595,P00269,0.49457902,0,5
U0595,P03072,0.45673525,0,6
U0595,P00565,0.44296336,1,7
U0595,P01643,0.23300292,0,8
U0595,P02469,0.15213235,0,9
U0596,P00790,0.75981957,1,1
U0596,P00946,0.6196,1,2
U0596,P02045,0.5833002,1,3
U0596,P03122,0.34915167,1,4
U0597,P01237,0.77342856,1,1
U0597,P00112,0.714207,1,2
U0597,P02808,0.6957217,1,3
U0597,P03599,0.5643027,0,4
U0597,P04075,0.5541926,0,5
U0597,P04067,0.5016214,1,6
U0597,P02676,0.4610023,0,7
U0597,P00978,0.43956926,0,8
U0597,P03149,0.40348747,1,9
U0597,P01165,0.38369584,0,10
U0598,P02740,0.74475527,1,1
U0598,P00839,0.67549044,1,2
U0598,P02176,0.65048116,1,3
U0598,P02915,0.64414907,1,4
U0598,P02211,0.5116611,0,5
U0598,P00305,0.43843552,0,6
U0598,P01991,0.4358906,0,7
U0598,P01931,0.42212993,0,8
U0598,P03874,0.42085963,1,9
U0598,P02984,0.4192646,0,10
U0599,P04418,0.786594,0,1
U0599,P04512,0.7678944,1,2
U0599,P03919,0.6519572,1,3
U0599,P03100,0.60618186,0,4
U0599,P03949,0.56749564,0,5
U0599,P01513,0.52723116,0,6
U0599,P04868,0.44909203,1,7
U0599,P03406,0.44859836,1,8
U0599,P02046,0.3454576,0,9
U0600,P00387,0.79640585,1,1
U0600,P01455,0.74625236,1,2
U0600,P01352,0.703236,1,3
U0600,P00782,0.7031912,0,4
U0600,P01651,0.66581583,1,5
U0600,P01717,0.61464214,1,6
U0600,P00920,0.6050455,1,7
U0600,P01291,0.6021993,0,8
U0600,P00526,0.59947276,1,9
U0600,P00968,0.5517576,0,10
U0601,P03653,0.835694,1,1
U0601,P02696,0.80873704,1,2
U0601,P03131,0.7076945,1,3
U0601,P01037,0.6803076,1,4
U0601,P01570,0.64513147,1,5
U0601,P02015,0.6150425,0,6
U0601,P00982,0.5652597,0,7
U0601,P04358,0.49824783,1,8
U0601,P03359,0.4873831,0,9
U0601,P03866,0.46623436,0,10
U0602,P03875,0.7512614,1,1
U0602,P03332,0.6918325,1,2
U0602,P04254,0.5910494,1,3
U0602,P03572,0.55112344,1,4
U0602,P00939,0.42624044,1,5
U0602,P04084,0.4008606,0,6
U0602,P01506,0.39097273,0,7
U0602,P01672,0.35177785,0,8
U0602,P04078,0.28225133,0,9
U0603,P04224,0.7417354,0,1
U0603,P00889,0.5428737,1,2
U0603,P04798,0.5335046,1,3
U0603,P01345,0.5080825,1,4
U0603,P00543,0.4799318,0,5
U0603,P01806,0.4586109,0,6
U0603,P03774,0.15277503,0,7
U0604,P04528,0.63463575,1,1
U0604,P01603,0.62132305,0,2
U0604,P00656,0.5544301,0,3
U0604,P01870,0.4393721,0,4
U0604,P04801,0.36501563,0,5
U0604,P03490,0.33078516,0,6
U0605,P03860,0.80738056,1,1
U0605,P01454,0.73378193,1,2
U0605,P02725,0.6837143,1,3
U0605,P01327,0.6589505,1,4
U0605,P03153,0.6279986,1,5
U0605,P02080,0.5143101,0,6
U0605,P02708,0.5044366,1,7
U0605,P02931,0.4869066,1,8
U0605,P03890,0.446449,1,9
U0605,P02764,0.42176548,0,10
U0606,P01674,0.6279569,1,1
U0606,P03798,0.6248179,1,2
U0606,P04141,0.5416328,1,3
U0606,P01013,0.47229797,0,4
U0606,P00347,0.4641028,1,5
U0606,P02541,0.40668166,0,6
U0606,P01730,0.33178258,0,7
U0607,P02123,0.7940884,1,1
U0607,P02988,0.67704386,1,2
U0607,P01543,0.58442044,1,3
U0607,P02848,0.5307856,1,4
U0607,P03237,0.4766011,1,5
U0607,P03026,0.468701,1,6
U0608,P03275,0.73971033,1,1
U0608,P02230,0.6336159,1,2
U0608,P03576,0.6121206,0,3
U0608,P00547,0.6077012,0,4
U0608,P00612,0.5933502,1,5
U0608,P03002,0.5714233,0,6
U0609,P03531,0.686843,1,1
U0609,P02399,0.49374616,0,2
U0609,P04992,0.48297587,0,3
U0609,P01296,0.45721182,1,4
